path	kind	type	sentence	basis
docs/adr/0022-recur-stuck-latest-run-wins.md	ungrounded	ASSUMPTION	From `canonTimeoutRecur.py`'s module docstring (`canon.recur` bullet):	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0022-recur-stuck-latest-run-wins.md	ungrounded	ASSUMPTION	From `recur_stuck()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0023-canon-exit-code-terminal-key.md	ungrounded	ASSUMPTION	From `exit_code()` in `canonTimeoutRecur.py`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0024-dunder-insensitive-call-pairing.md	ungrounded	ASSUMPTION	From `_pairing_input()` in `canonTimeoutRecur.py`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0024-dunder-insensitive-call-pairing.md	ungrounded	ASSUMPTION	The current rationale for why the relaxation is sound — a leading `__` is a transport/bookkeeping co	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0025-per-primitive-release-affordance.md	unbound	AMBIGUOUS	The structural reason the clause is generated per-id rather than written per-entry — so a primitive 	'it': 7 candidate antecedents in the preceding 2 sentences: CANON, CANON_SEQ_PRIMITIVES, PRIMITIVES, SEQ
docs/adr/0025-per-primitive-release-affordance.md	ungrounded	ASSUMPTION	From `_release_clause()` in `canonTimeoutRecur.py`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0026-liveness-allow-marker-strictness.md	ungrounded	ASSUMPTION	From `analyze_file._allowed()` in `deadPureStatement.py`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0026-liveness-allow-marker-strictness.md	ungrounded	ASSUMPTION	The current rule and its safety rationale — the exemption goes through the ONE canonical marker pred	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0031-env-gated-audit-ast-rewrite.md	ungrounded	ASSUMPTION	Date: 2026-06-02	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0031-env-gated-audit-ast-rewrite.md	ungrounded	ASSUMPTION	From `makoto/checks/envGatedAudit.py`'s module docstring:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0032-green-claim-signal-relocation.md	ungrounded	ASSUMPTION	Date: 2026-06-09	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0032-green-claim-signal-relocation.md	ungrounded	ASSUMPTION	From `makoto/checks/falseGreenClaim.py`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0033-commit-sha-positive-claim-requirement.md	ungrounded	ASSUMPTION	From `makoto/checks/fabricatedCommitSha.py` (revision `verity-1.22-revise`):	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0034-git-invocation-form-widening.md	ungrounded	ASSUMPTION	Date: 2026-05-29	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0034-git-invocation-form-widening.md	ungrounded	ASSUMPTION	From `makoto/checks/fabricatedCommitSha.py`'s `_GIT_COMMIT_OR_TAG_RX`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0035-jscpd-clone-flag-verifications.md	ungrounded	ASSUMPTION	Date: 2026-07-09	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0035-jscpd-clone-flag-verifications.md	ungrounded	ASSUMPTION	From `makoto/checks/fabricatedCommitSha.py` (above `_claim_subject`):	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0035-jscpd-clone-flag-verifications.md	ungrounded	ASSUMPTION	From `makoto/checks/illusoryAuthorshipTrailer.py` (below the module docstring):	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0035-jscpd-clone-flag-verifications.md	ungrounded	ASSUMPTION	From `makoto/checks/verifierExitMasking.py` (below the module docstring) -- the mirror side of the s	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0035-jscpd-clone-flag-verifications.md	ungrounded	ASSUMPTION	From `makoto/checks/deferredCheckboxTheater.py` (below the module docstring):	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0035-jscpd-clone-flag-verifications.md	ungrounded	ASSUMPTION	From `makoto/checks/verifierPredicateWeakened.py` (below the module docstring) -- the mirror side of	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0035-jscpd-clone-flag-verifications.md	ungrounded	ASSUMPTION	From `makoto/checks/verifierBodyHollowed.py` (below the module docstring):	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0036-hollow-test-single-file-layout.md	ungrounded	ASSUMPTION	From `makoto/checks/hollowTest.py`'s module docstring:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0037-hollow-test-makoto-allow-predicate.md	ungrounded	ASSUMPTION	From `makoto/checks/hollowTest.py`'s `_allowed()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0038-stdlib-ast-helper-extraction.md	unbound	AMBIGUOUS	From the same file's Stop-hook adapter header, and its `_run()`:	'its': 2 candidate antecedents in the preceding 2 sentences: Stop-hook, file
docs/adr/0038-stdlib-ast-helper-extraction.md	ungrounded	ASSUMPTION	Date: 2026-07-09	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0038-stdlib-ast-helper-extraction.md	ungrounded	ASSUMPTION	From `makoto/checks/hollowTest.py`, above `_is_assertion_call()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0038-stdlib-ast-helper-extraction.md	ungrounded	ASSUMPTION	From the same file's Stop-hook adapter header, and its `_run()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0039-identical-retry-shared-row-decoder.md	ungrounded	ASSUMPTION	From `makoto/checks/identicalRetryInterdiction.py`'s `_most_recent_completed_bash_call()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0040-self-mute-invocation-token-source.md	unbound	AMBIGUOUS	The guard never carries its own copy of the pattern.	'its': 5 candidate antecedents in the preceding 2 sentences: never, owner, set, substrate.wiring
docs/adr/0040-self-mute-invocation-token-source.md	unbound	AMBIGUOUS	Keeping a local pattern in the check (rejected: that is exactly the arrangement that drifted).	'that': 2 candidate antecedents in the preceding 2 sentences: check, pattern
docs/adr/0040-self-mute-invocation-token-source.md	ungrounded	ASSUMPTION	From `selfMuteGuard.py`'s `_MAKOTO_CMD_RX` comment:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0040-self-mute-invocation-token-source.md	ungrounded	ASSUMPTION	One invocation-token set, one owner: `substrate.wiring`, the stdlib-only module the pipeline-order f	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0041-wiring-predicate-hoist.md	unbound	AMBIGUOUS	`substrate.wiring` is an L0 primitive module, so importing it satisfies the pipeline-order firewall 	'it': 2 candidate antecedents in the preceding 2 sentences: L, substrate.wiring
docs/adr/0041-wiring-predicate-hoist.md	ungrounded	ASSUMPTION	Date: 2026-07-09	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0041-wiring-predicate-hoist.md	ungrounded	ASSUMPTION	From `selfWiredCheck.py`'s import block:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0041-wiring-predicate-hoist.md	ungrounded	ASSUMPTION	`entry_dispatches_to_makoto` / `event_wired` / `read_plugin_manifest_hooks` live in `makoto.substrat	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0041-wiring-predicate-hoist.md	ungrounded	ASSUMPTION	`substrate.wiring` is an L0 primitive module, so importing it satisfies the pipeline-order firewall 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0042-phantom-citation-jscpd-clone-flag.md	unbound	AMBIGUOUS	The duplication jscpd reports between `phantomCitation.py` and `fabricatedCommitSha.py` is accepted 	'it': 3 candidate antecedents in the preceding 2 sentences: fabricatedCommitSha.py, jscpd, phantomCitation.py
docs/adr/0042-phantom-citation-jscpd-clone-flag.md	unbound	AMBIGUOUS	Collapsing it would mean changing a structural interface to satisfy a duplication metric, while the 	'it': 3 candidate antecedents in the preceding 2 sentences: module, signature, span
docs/adr/0042-phantom-citation-jscpd-clone-flag.md	ungrounded	ASSUMPTION	Date: 2026-07-09	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0042-phantom-citation-jscpd-clone-flag.md	ungrounded	ASSUMPTION	From `phantomCitation.py`, above `predicate()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0042-phantom-citation-jscpd-clone-flag.md	ungrounded	ASSUMPTION	The duplication jscpd reports between `phantomCitation.py` and `fabricatedCommitSha.py` is accepted 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0049-verifier-exit-masking-devnull-branch-removal.md	unbound	AMBIGUOUS	Redirecting stderr does not change `$?`, so it cannot convert a real failure into a green — the thin	'the thing': 3 candidate antecedents in the preceding 2 sentences: $?, green, into
docs/adr/0049-verifier-exit-masking-devnull-branch-removal.md	unbound	AMBIGUOUS	The redirection arm was therefore a category error: it detected honest diagnostic-noise suppression,	'it': 6 candidate antecedents in the preceding 2 sentences: $?, arm, check, error
docs/adr/0049-verifier-exit-masking-devnull-branch-removal.md	unbound	AMBIGUOUS	Removing it took corpus-FP to 0, which is what allowed the check to graduate to a BLOCKING posture.	'it': 8 candidate antecedents in the preceding 2 sentences: $?, arm, check, corpus
docs/adr/0049-verifier-exit-masking-devnull-branch-removal.md	unbound	AMBIGUOUS	Keeping the `2>/dev/null` / `&>/dev/null` branch and suppressing its false positives with additional	'its': 2 candidate antecedents in the preceding 2 sentences: &>/dev/null, 2>/dev/null
docs/adr/0049-verifier-exit-masking-devnull-branch-removal.md	ungrounded	ASSUMPTION	Date: 2026-06-02	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0049-verifier-exit-masking-devnull-branch-removal.md	ungrounded	ASSUMPTION	From `content.verifier_exit_masking`'s module docstring:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0049-verifier-exit-masking-devnull-branch-removal.md	ungrounded	ASSUMPTION	The check's scope is exit-code masking only (`|| true`, `; true`, `|| :`, `set +e`).	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0049-verifier-exit-masking-devnull-branch-removal.md	ungrounded	ASSUMPTION	Redirecting stderr does not change `$?`, so it cannot convert a real failure into a green — the thin	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0049-verifier-exit-masking-devnull-branch-removal.md	ungrounded	ASSUMPTION	The redirection arm was therefore a category error: it detected honest diagnostic-noise suppression,	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0049-verifier-exit-masking-devnull-branch-removal.md	ungrounded	ASSUMPTION	Removing it took corpus-FP to 0, which is what allowed the check to graduate to a BLOCKING posture.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0049-verifier-exit-masking-devnull-branch-removal.md	ungrounded	ASSUMPTION	Keeping the `2>/dev/null` / `&>/dev/null` branch and suppressing its false positives with additional	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0050-synced-repo-world-resolution.md	unbound	AMBIGUOUS	The originating false positive was a true production claim about a file that had been created on a r	'it': 4 candidate antecedents in the preceding 2 sentences: claim, machine, positive, that
docs/adr/0050-synced-repo-world-resolution.md	ungrounded	ASSUMPTION	Date: 2026-07-16	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0050-synced-repo-world-resolution.md	ungrounded	ASSUMPTION	From `makoto/checks/_worldpaths.py`'s module docstring:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0050-synced-repo-world-resolution.md	ungrounded	ASSUMPTION	The originating false positive was a true production claim about a file that had been created on a r	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0050-synced-repo-world-resolution.md	ungrounded	ASSUMPTION	The fix is an observation fix, not a belief fix — every successful resolution still ends in a live `	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0050-synced-repo-world-resolution.md	ungrounded	ASSUMPTION	- Walking the filesystem for candidate roots (`os.walk`) — rejected: the Stop hot path forbids unbou	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0050-synced-repo-world-resolution.md	ungrounded	ASSUMPTION	Candidate roots come instead from a bounded regex over the session's own `git -C <dir> pull|fetch` /	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	**Ticket text being closed out:** "fix the self-defense asymmetry (§4) — Makoto's `precheck_1_23` on	'it': 4 candidate antecedents in the preceding 2 sentences: Makoto's, asymmetry, precheck_1_23, shapes
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	**Ticket text being closed out:** "fix the self-defense asymmetry (§4) — Makoto's `precheck_1_23` on	'this': 4 candidate antecedents in the preceding 2 sentences: Makoto's, asymmetry, precheck_1_23, shapes
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	**Ticket text being closed out:** "fix the self-defense asymmetry (§4) — Makoto's `precheck_1_23` on	'its': 3 candidate antecedents in the preceding 2 sentences: Makoto's, asymmetry, precheck_1_23
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	The asymmetry is not closed — it is OPEN**, for two independent reasons found by reading the actual 	'it': 2 candidate antecedents in the preceding 2 sentences: not, premise
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	Makoto does carry a plugin manifest (`makoto/.claude-plugin/plugin.json`, v1.4.0) but this repo is n	'it': 2 candidate antecedents in the preceding 2 sentences: makoto/.claude-plugin/plugin.json, manifest
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	Separately, and more surprisingly: **Assay has no entry in this settings.json at all.** Assay's own 	'its': 6 candidate antecedents in the preceding 2 sentences: Assay, Assay's, HOOK, HOOK_MODULE = "assay.adapters.hook_bridge"
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	That makes settings.json unambiguously the live, real attack surface for Makoto's self-defense today	'that': 13 candidate antecedents in the preceding 2 sentences: Assay, Assay's, HOOK, HOOK_MODULE = "assay.adapters.hook_bridge"
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	- `applies_to_tools = _WRITE_NAMES | _EDIT_NAMES` where `_WRITE_NAMES = {"Write", "MultiEdit"}` and 	'this': 15 candidate antecedents in the preceding 2 sentences: EDIT, Edit, MultiEdit, NAMES
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	EOF`, etc.) is invisible to Assay's monitored surface regardless of what it writes.	'it': 18 candidate antecedents in the preceding 2 sentences: "Bash", A, Assay, Assay's
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	Reading `makoto/prechecks/precheck_1_23.py`: the predicate only inspects `current_event["tool_input"	'it': 3 candidate antecedents in the preceding 2 sentences: current_event["tool_input"]["file_path"], inspects, makoto/prechecks/precheck_1_23.py
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	A `Bash` tool call's `tool_input` is `{"command": "..."}` — it carries no `file_path` key at all, so	'it': 10 candidate antecedents in the preceding 2 sentences: Bash, RX, SETTINGS, \.claude/settings(?:\.local)?\.json$
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	This is confirmed by `makoto/tests/test_pattern_1_23.py`: every fire/inert test constructs a `Write`	'this': 17 candidate antecedents in the preceding 2 sentences: Bash, None, RX, SETTINGS
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	So the real gap is broader than the ticket's framing ("only recognizes its own disable shapes"): `pr	'it': 4 candidate antecedents in the preceding 2 sentences: gap, precheck_1_23, shapes, ticket
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	So the real gap is broader than the ticket's framing ("only recognizes its own disable shapes"): `pr	'they': 5 candidate antecedents in the preceding 2 sentences: Bash-originated, gap, precheck_1_23, shapes
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	So the real gap is broader than the ticket's framing ("only recognizes its own disable shapes"): `pr	'its': 2 candidate antecedents in the preceding 2 sentences: gap, ticket
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	This was true before Phase 1b and remains true now; nothing in the plugin-vs-settings.json question 	'it': 7 candidate antecedents in the preceding 2 sentences: Bash-originated, Phase, gap, plugin-vs-settings
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	This was true before Phase 1b and remains true now; nothing in the plugin-vs-settings.json question 	'this': 5 candidate antecedents in the preceding 2 sentences: Bash-originated, gap, precheck_1_23, shapes
docs/self-defense-asymmetry-followup.md	unbound	DEICTIC	This is a realistic edge case, not a contrived one — Bash is a normal, frequently-used tool, and "ed	'this' opens the block, so it points outside this document
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	Going plugin-only for both tools (the original "cleanest fix") would remove settings.json as an atta	'it': 2 candidate antecedents in the preceding 2 sentences: original, surface
docs/self-defense-asymmetry-followup.md	unbound	UNBOUND	None of this is implemented as of this doc.	'this': no candidate antecedent in this sentence or the preceding 2
docs/self-defense-asymmetry-followup.md	unbound	CATAPHORIC	Do not treat this ticket as closed by "plugin-only install" — that premise does not hold in this rep	'it': the only candidate follows the reference rather than preceding it
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	Summary for history: `gate.self_wired` was added as an advisory-only (never-blocking) Stop check rea	'its': 12 candidate antecedents in the preceding 2 sentences: .claude/settings.json, Claude, Code, Makoto
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	It was **not built**: doing so means adding a new hook entry to `.claude/settings.json`, which is it	'it': 10 candidate antecedents in the preceding 2 sentences: Claude, Code's, ConfigChange, OPEN
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	So the ticket's status is unchanged (OPEN), but the reason it's open is now "a real fix exists and n	'it': 12 candidate antecedents in the preceding 2 sentences: .claude/settings.json, CLAUDE, CLAUDE.md, ConfigChange
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	`SessionEnd` was specifically evaluated as a session-boundary catch-all and rejected: Makoto has zer	'it': 17 candidate antecedents in the preceding 2 sentences: .../hooks.md, .claude/settings.json, ConfigChange, Corrected
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	Decision control: return `{"decision": "block"}` or exit code 2 to > **"[block] the configuration ch	'its': 16 candidate antecedents in the preceding 2 sentences: Audit, ConfigChange, Matcher, When
docs/self-defense-asymmetry-followup.md	unbound	CATAPHORIC	This is architecturally different from everything discussed above: it is triggered by Claude Code's 	'it': the only candidate follows the reference rather than preceding it
docs/self-defense-asymmetry-followup.md	unbound	DEICTIC	This is architecturally different from everything discussed above: it is triggered by Claude Code's 	'this' opens the block, so it points outside this document
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	This is architecturally different from everything discussed above: it is triggered by Claude Code's 	'they': 6 candidate antecedents in the preceding 2 sentences: Claude, Code, Code's, files
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	This is architecturally different from everything discussed above: it is triggered by Claude Code's 	'them': 6 candidate antecedents in the preceding 2 sentences: Claude, Code, Code's, files
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	And unlike `gate.self_wired` at `Stop`, its documented behavior is **blocking, not advisory**: a `Co	'its': 20 candidate antecedents in the preceding 2 sentences: Claude, Code, Code's, ConfigChange
docs/self-defense-asymmetry-followup.md	unbound	CATAPHORIC	**What this would still need, and the one thing I could not confirm from documentation alone.** The 	'this': the only candidate follows the reference rather than preceding it
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	**What this would still need, and the one thing I could not confirm from documentation alone.** The 	'that': 3 candidate antecedents in the preceding 2 sentences: I, The, state
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	**What this would still need, and the one thing I could not confirm from documentation alone.** The 	'its': 16 candidate antecedents in the preceding 2 sentences: ConfigChange, I, Makoto's, Makoto-inclusive
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	The "prevents the change from taking effect" phrasing is the strongest evidence for the former (a ch	'it': 20 candidate antecedents in the preceding 2 sentences: ConfigChange, I, Makoto's, Makoto-inclusive
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	The "prevents the change from taking effect" phrasing is the strongest evidence for the former (a ch	'the former': 18 candidate antecedents in the preceding 2 sentences: ConfigChange, I, Makoto's, Makoto-inclusive
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	This would need empirical verification (a scratch/sandboxed test: register a `ConfigChange` hook, ha	'it': 33 candidate antecedents in the preceding 2 sentences: ConfigChange, ConfigChangeHookInput, I, JSON
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	This would need empirical verification (a scratch/sandboxed test: register a `ConfigChange` hook, ha	'this': 32 candidate antecedents in the preceding 2 sentences: ConfigChange, ConfigChangeHookInput, I, JSON
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	It also would not, by itself, guarantee the on-disk file gets reverted — "blocks... from taking effe	'it': 25 candidate antecedents in the preceding 2 sentences: ConfigChange, ConfigChangeHookInput, I, JSON
docs/self-defense-asymmetry-followup.md	unbound	CATAPHORIC	**What it is:** add a `ConfigChange` hook entry to `.claude/settings.json`, matcher `project_setting	'it': the only candidate follows the reference rather than preceding it
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	**What it is:** add a `ConfigChange` hook entry to `.claude/settings.json`, matcher `project_setting	'this': 15 candidate antecedents in the preceding 2 sentences: "", .claude/settings.json, ConfigChange, Makoto
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	**What it is:** add a `ConfigChange` hook entry to `.claude/settings.json`, matcher `project_setting	'they': 17 candidate antecedents in the preceding 2 sentences: "", .claude/settings.json, ConfigChange, Makoto
docs/self-defense-asymmetry-followup.md	unbound	UNBOUND	**What it would take:** 1.	'it': no candidate antecedent in this sentence or the preceding 2
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	A design decision authorizing new hook wiring in `.claude/settings.json` (rule-4: hook wiring) — and	'this': 5 candidate antecedents in the preceding 2 sentences: .claude/settings.json, authorizing, check, gate.self_wired
docs/self-defense-asymmetry-followup.md	unbound	CATAPHORIC	**Why this is escalated, not built:** both the new hook entry and any move to blocking-by-default ar	'this': the only candidate follows the reference rather than preceding it
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	It was not built here because doing so requires new hook wiring in `.claude/settings.json` and, if m	'it': 13 candidate antecedents in the preceding 2 sentences: A, Claude, Code, ConfigChange
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	The candidate above is precise enough that a future design decision could act on it directly, provid	'it': 20 candidate antecedents in the preceding 2 sentences: .claude/settings.json, A, CLAUDE, CLAUDE.md
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	- `code.claude.com/docs/en/hooks.md` and `code.claude.com/docs/en/hooks` — full hook lifecycle table	'they': 16 candidate antecedents in the preceding 2 sentences: Audit, Claude, Code, ConfigChange
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	- `code.claude.com/docs/en/hooks.md` and `code.claude.com/docs/en/hooks` — full hook lifecycle table	'them': 16 candidate antecedents in the preceding 2 sentences: Audit, Claude, Code, ConfigChange
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	It does not close this ticket, because the two rule-4 acts the previous section identified (wiring a	'it': 8 candidate antecedents in the preceding 2 sentences: .claude/settings.json, Makoto's, ONLY, OPEN
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	**What was built:** `makoto/configchange_verdict.py` — a pure function, `configchange_verdict(event,	'it': 22 candidate antecedents in the preceding 2 sentences: Claude, Code's, ConfigChange, ConfigChangeVerdict
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	Detection logic is reused, not re-duplicated a third time: `configchange_verdict` imports `_missing_	'it': 6 candidate antecedents in the preceding 2 sentences: _missing_makoto_events, configchange_verdict, gate.self_wired, makoto/stopchecks/stopcheck_self_wired.py:31-38
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	Detection logic is reused, not re-duplicated a third time: `configchange_verdict` imports `_missing_	'its': 9 candidate antecedents in the preceding 2 sentences: _missing_makoto_events, configchange_verdict, gate.self_wired, install.py
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	This module lives outside `makoto/stopchecks/` entirely (not a `stopcheck_*.py` file, no `GATE` expo	'it': 22 candidate antecedents in the preceding 2 sentences: ALLOWED, ALLOWED_IMPORT_ROOTS, GATE, IMPORT
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	**Test coverage** (`makoto/tests/test_configchange_verdict.py`, 19 tests, all against constructed pa	'it': 10 candidate antecedents in the preceding 2 sentences: ConfigChange, docstring, event, file
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	**Test coverage** (`makoto/tests/test_configchange_verdict.py`, 19 tests, all against constructed pa	'this': 10 candidate antecedents in the preceding 2 sentences: ConfigChange, docstring, event, file
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	**Test coverage** (`makoto/tests/test_configchange_verdict.py`, 19 tests, all against constructed pa	'same': 6 candidate antecedents in the preceding 2 sentences: ConfigChange, docstring, file, fully-wired
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	**What remains, unchanged:** exactly the two items the previous section named — (1) a design decisio	'it': 9 candidate antecedents in the preceding 2 sentences: .claude/settings.json, ConfigChange, authorizing, change
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	- `makoto/configchange_verdict.py` — the new pure predicate and `ConfigChangeVerdict` dataclass; mod	'it': 19 candidate antecedents in the preceding 2 sentences: ALLOWED, ALLOWED_IMPORT_ROOTS, ConfigChangeVerdict, EXPECTED
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	The check's own docstring already named this exact ambiguity ("this check cannot and does not try to	'it': 18 candidate antecedents in the preceding 2 sentences: "hooks", ${CLAUDE_PLUGIN_ROOT}, .claude/settings.json, CLAUDE
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	**The fix.** `_missing_makoto_events` now takes an event still missing from settings.json and gives 	'it': 3 candidate antecedents in the preceding 2 sentences: _missing_makoto_events, fix, missing
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	An event only reports missing if NEITHER source confirms it — a genuine partial strip across both so	'it': 15 candidate antecedents in the preceding 2 sentences: NEITHER, SAME, _missing_makoto_events, against
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	A fixed/searched path is gameable (an attacker plants a decoy manifest the check trusts without it b	'it': 18 candidate antecedents in the preceding 2 sentences: $CLAUDE_PLUGIN_ROOT, ${CLAUDE_PLUGIN_ROOT}/makoto/_dispatch_shim.sh, CLAUDE, Claude
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	This does NOT close the check's own documented blind spot above: it still reads disk state at check 	'it': 16 candidate antecedents in the preceding 2 sentences: $CLAUDE_PLUGIN_ROOT, CLAUDE, CLOSED, JSON
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	This does NOT close the check's own documented blind spot above: it still reads disk state at check 	'this': 15 candidate antecedents in the preceding 2 sentences: $CLAUDE_PLUGIN_ROOT, CLAUDE, CLOSED, JSON
docs/self-defense-asymmetry-followup.md	unbound	AMBIGUOUS	Not built here to keep this change to the one well-scoped, well-tested gap it targets; noted so it i	'it': 15 candidate antecedents in the preceding 2 sentences: ALL, AT, E, I
docs/self-defense-asymmetry-followup.md	ungrounded	ASSUMPTION	**Ticket text being closed out:** "fix the self-defense asymmetry (§4) — Makoto's `precheck_1_23` on	carries a claim signal (a number, flag, path or symbol) but names no basis for it
